Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2012,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,11.9,10.9,94,99466,0,0,353,0,0,0,0,0,0,0,360,1,10,10,700,150,0,'919999999,0,0.144,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2012,21:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,11.9,11,94,99505,0,0,353,0,0,0,0,0,0,0,340,0.7,10,10,800,150,9,'999999999,0,0.144,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2012,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12,11,94,99545,0,0,353,0,0,0,0,0,0,0,183,0.3,10,10,900,150,9,'999999999,0,0.144,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2012,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9?9?9*9*9*9*9,12,11.1,94,99584,0,0,354,0,0,0,0,0,0,0,219,0,10,10,1000,180,0,'919999999,0,0.144,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2012,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.1,11.1,94,99611,0,0,354,0,0,0,0,0,0,0,61,0.3,10,10,1133,180,9,'999999999,0,0.144,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.1,11.1,93,99638,0,0,354,0,0,0,0,0,0,0,224,0.7,10,10,1266,180,9,'999999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.2,11.1,93,99664,0,0,355,0,0,0,0,0,0,0,290,1,10,10,1400,270,9,'999999999,0,0.143,0,88,0.6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.2,11.2,94,99628,0,0,355,0,0,0,0,0,0,0,218,0.7,10,10,1333,270,9,'999999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.2,11.4,95,99592,0,0,355,0,0,0,0,0,0,0,354,0.3,10,10,1266,270,9,'999999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9?9?9*9*9*9*9,12.2,11.5,95,99556,0,0,355,0,0,0,0,0,0,0,66,0,10,10,1200,270,9,'999999999,0,0.143,0,88,0.6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,6:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.3,11.5,95,99642,0,0,356,0,0,0,0,0,0,0,34,0.3,10,10,1266,270,9,'999999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,7:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.3,11.5,95,99727,93,507,356,8,0,8,764,0,770,309,193,0.7,10,10,1333,270,9,'999999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.4,11.5,94,99813,329,1374,356,48,0,48,4748,0,4784,1934,320,1,10,10,1400,270,0,'919999999,0,0.143,0,88,0.6,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,9:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9?9?9*9*9*9*9,12.4,11.7,95,99891,535,1374,356,100,0,100,9962,0,10044,4167,313,0,10,10,800,180,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.6,11.8,95,99892,695,1374,357,143,0,143,14557,0,14684,6259,20,1,10,10,200,210,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.7,11.5,92,99893,800,1374,358,173,1,173,20145,52,20186,7736,340,1,10,10,800,210,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,13.1,11.8,92,99896,841,1374,360,185,2,184,21548,106,21542,8326,340,1,10,10,1500,390,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,13.1,11.8,92,99896,816,1374,360,178,1,177,20701,74,20723,7971,340,1,10,10,2000,810,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,13.1,11.8,92,99866,727,1374,360,153,0,153,15516,0,15652,6708,340,1,10,10,2000,810,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,15:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,13.4,11.6,89,99795,580,1374,351,194,36,178,21541,2523,19955,6618,136,1,9,9,5000,810,9,'999999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,13.7,11.4,86,99723,385,1374,352,101,4,99,11192,178,11114,3578,20,1,9,9,8000,300,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,13.6,11.5,87,99644,155,1374,352,23,0,23,2261,0,2277,864,20,1,9,9,8000,300,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,13.5,11.2,86,99623,0,854,351,0,0,0,0,0,0,0,20,1,9,9,8000,390,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,13.2,11,87,99671,0,0,350,0,0,0,0,0,0,0,340,0.5,9,9,7000,390,9,'999999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9?9?9*9*9*9*9,12.9,10.9,88,99718,0,0,358,0,0,0,0,0,0,0,344,0,10,10,6000,390,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,21:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.8,11.1,89,99622,0,0,348,0,0,0,0,0,0,0,42,0.3,9,9,5333,390,9,'999999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.6,11.2,91,99526,0,0,347,0,0,0,0,0,0,0,179,0.7,9,9,4666,390,9,'999999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.5,11.4,93,99430,0,0,356,0,0,0,0,0,0,0,360,1,10,10,4000,390,0,'919999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2012,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.4,11.3,93,99387,0,0,356,0,0,0,0,0,0,0,7,1,10,10,4000,390,9,'999999999,0,0.143,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.3,11.3,93,99344,0,0,355,0,0,0,0,0,0,0,12,1,10,10,4000,390,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.2,11.2,94,99301,0,0,355,0,0,0,0,0,0,0,340,1,10,10,4000,390,0,'919999999,0,0.141,0,88,0.6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.1,11.2,94,99268,0,0,354,0,0,0,0,0,0,0,225,0.7,10,10,3333,390,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12,11.2,95,99234,0,0,354,0,0,0,0,0,0,0,83,0.3,10,10,2666,390,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9?9?9*9*9*9*9,11.9,11.2,95,99201,0,0,353,0,0,0,0,0,0,0,159,0,10,10,2000,390,0,'919999999,0,0.141,0,88,0.6,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,6:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,11.9,11.2,95,99181,0,0,353,0,0,0,0,0,0,0,314,0.3,10,10,1500,390,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,7:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,11.9,11.2,95,99162,87,478,353,8,0,8,724,0,729,292,246,0.7,10,10,1000,390,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,11.9,11.2,95,99142,324,1375,353,47,0,47,4640,0,4675,1887,340,1,10,10,500,390,0,'919999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,9:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.2,11.1,93,99134,529,1375,355,98,0,98,9834,0,9914,4105,340,1,10,10,800,390,0,'919999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.8,11.8,94,99266,689,1375,358,142,0,142,14394,0,14519,6179,290,1,10,10,2000,390,0,'919999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,13.7,11.8,88,99320,793,1375,363,171,1,171,19934,81,19945,7635,250,1,10,10,2000,390,0,'919999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,12:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,14.1,11.8,86,99290,834,1375,347,363,125,287,40826,10563,32475,11318,233,1,8,8,3600,390,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,14.6,11.9,84,99259,809,1375,350,376,156,284,42062,13169,31968,10996,283,1,8,8,5200,390,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,15,11.9,82,99229,720,1375,352,342,130,274,37809,11068,30492,9877,301,1,8,8,6800,390,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,15:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,15.5,12,80,99198,573,1375,349,263,194,183,29187,13737,20346,6654,82,1,7,7,8400,390,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,15.9,12,78,99168,378,1375,374,60,0,60,5892,0,5937,2410,20,1,10,10,8400,600,0,'919999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,15.6,12.3,81,99166,147,1375,373,13,0,13,1274,0,1283,520,20,1,10,10,8400,600,0,'919999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,15.4,12,80,99174,0,814,372,0,0,0,0,0,0,0,340,1,10,10,8400,600,0,'919999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,15.3,12.1,81,99174,0,0,371,0,0,0,0,0,0,0,340,1,10,10,8400,600,0,'919999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9?9?9*9*9*9*9,15.1,12.7,86,99172,0,0,371,0,0,0,0,0,0,0,245,0,10,10,6000,600,0,'919999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,21:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,14.7,12.6,87,99199,0,0,359,0,0,0,0,0,0,0,213,0.3,9,9,6000,600,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,14.3,12.4,89,99226,0,0,357,0,0,0,0,0,0,0,248,0.7,9,9,6000,600,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,13.9,12.3,90,99253,0,0,355,0,0,0,0,0,0,0,110,1,9,9,6000,600,0,'919999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,13.4,12.1,92,99253,0,0,352,0,0,0,0,0,0,0,171,1,9,9,4666,600,9,'999999999,0,0.141,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.9,11.9,94,99253,0,0,359,0,0,0,0,0,0,0,136,1,10,10,3333,600,9,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.4,11.7,95,99253,0,0,356,0,0,0,0,0,0,0,110,1,10,10,2000,600,9,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12,11.4,96,99200,0,0,354,0,0,0,0,0,0,0,105,0.8,10,10,1716,600,9,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,11.7,11.1,96,99147,0,0,352,0,0,0,0,0,0,0,309,0.7,10,10,1433,600,9,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,5:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,11.3,10.8,96,99094,0,0,350,0,0,0,0,0,0,0,354,0.5,10,10,1150,600,9,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,6:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,10.9,10.4,97,99041,0,0,347,0,0,0,0,0,0,0,175,0.3,10,10,866,600,9,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,7:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,10.6,10.1,97,98988,82,449,346,6,0,6,611,0,615,248,345,0.2,10,10,583,600,9,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9?9?9*9*9*9*9,10.2,9.8,97,98935,318,1376,343,46,0,46,4534,0,4568,1841,255,0,10,10,300,60,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,9:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,10.3,9.8,97,98984,523,1376,344,97,0,97,9709,0,9788,4042,160,1,10,10,600,60,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,11.8,10.4,91,98965,683,1376,352,141,0,141,14266,0,14389,6107,360,1,10,10,800,150,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,13.3,11.5,89,98974,787,1376,343,362,158,272,40553,13165,30647,10511,320,1,8,8,4000,77777,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,17.7,13.4,76,98943,828,1376,351,555,613,187,64424,42267,21786,8359,290,1,4,4,4000,77777,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,19.4,14.1,71,98924,802,1376,354,549,752,111,66033,43267,13384,5366,340,1,2,2,4000,8100,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,21.4,14.9,66,98887,713,1376,365,469,707,102,55819,38841,12226,4785,340,1,2,2,4000,77777,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,21.2,14.7,66,98857,566,1376,364,340,563,109,39224,30211,12613,4590,340,1,2,2,4000,77777,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,21.3,15.8,71,98857,370,1376,369,181,311,97,20005,12684,10784,3448,290,1,3,3,4000,3600,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,21.3,15.8,71,98847,140,1376,365,38,31,35,4188,0,3856,1141,290,1,2,2,4000,3600,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,22.6,10.8,47,98855,0,774,370,0,0,0,0,0,0,0,160,2,3,3,4000,3600,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,21.6,10.6,50,98888,0,0,364,0,0,0,0,0,0,0,160,3,3,3,4000,3600,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,21.2,10.8,51,98906,0,0,363,0,0,0,0,0,0,0,160,2,3,3,4000,3000,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,21:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,19.2,11.2,60,98933,0,0,356,0,0,0,0,0,0,0,326,1.7,4,4,4000,3000,9,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,17.2,11.6,70,98959,0,0,353,0,0,0,0,0,0,0,320,1.3,6,6,4000,3000,9,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,15.2,12,81,98986,0,0,332,0,0,0,0,0,0,0,20,1,2,2,4000,77777,0,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2012,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,14.9,12.2,84,98972,0,0,352,0,0,0,0,0,0,0,143,1,8,8,4000,77777,9,'999999999,0,0.14,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2012,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,14.7,12.5,87,98957,0,0,359,0,0,0,0,0,0,0,340,1,9,9,4000,77777,9,'999999999,0,0.139,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2012,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,14.4,12.7,90,98942,0,0,332,0,0,0,0,0,0,0,290,1,3,3,4000,3000,9,'999999999,0,0.139,0,88,0.6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
